* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (KT USB Audio), MICROPHONE (Master Volume), 0, volume: 0.410
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Mar 10, 2023 12:35:09 PM
* REW Settings:
*  C-weighting compensation: On
*  Target level: 75.0 dB
* Note: 
* Measurement: Mar 10
* Smoothing: 1/6 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
14753.175029 64.865 -75.2525
14753.541240 64.863 -75.2427
14753.907451 64.861 -75.2328
14754.273662 64.859 -75.2229
14754.639873 64.857 -75.2131
14755.006084 64.855 -75.2032
14755.372295 64.853 -75.1934
14755.738506 64.851 -75.1835
14756.104717 64.849 -75.1736
14756.470928 64.847 -75.1637
14756.837139 64.845 -75.1539
14757.203350 64.843 -75.1440
14757.569561 64.841 -75.1341
14757.935772 64.839 -75.1242
14758.301983 64.837 -75.1144
14758.668194 64.836 -75.1045
14759.034404 64.834 -75.0946
14759.400615 64.832 -75.0847
14759.766826 64.830 -75.0748
14760.133037 64.828 -75.0649
14760.499248 64.826 -75.0550
14760.865459 64.824 -75.0451
14761.231670 64.822 -75.0352
14761.597881 64.820 -75.0253
14761.964092 64.818 -75.0154
14762.330303 64.816 -75.0055
14762.696514 64.814 -74.9956
14763.062725 64.812 -74.9857
14763.428936 64.810 -74.9758
14763.795147 64.808 -74.9658
14764.161358 64.806 -74.9559
14764.527569 64.805 -74.9460
14764.893780 64.803 -74.9361
14765.259991 64.801 -74.9261
14765.626202 64.799 -74.9163
14765.992413 64.797 -74.9063
14766.358624 64.795 -74.8964
14766.724835 64.793 -74.8865
14767.091046 64.791 -74.8765
14767.457257 64.789 -74.8666
14767.823468 64.787 -74.8567
14768.189679 64.785 -74.8467
14768.555890 64.783 -74.8368
14768.922101 64.781 -74.8268
14769.288312 64.779 -74.8169
14769.654523 64.777 -74.8069
14770.020734 64.776 -74.7970
14770.386944 64.774 -74.7870
14770.753155 64.772 -74.7771
14771.119366 64.770 -74.7671
14771.485577 64.768 -74.7572
14771.851788 64.766 -74.7472
14772.217999 64.764 -74.7372
14772.584210 64.762 -74.7273
14772.950421 64.760 -74.7173
14773.316632 64.758 -74.7074
14773.682843 64.756 -74.6974
14774.049054 64.754 -74.6874
14774.415265 64.752 -74.6775
14774.781476 64.750 -74.6675
14775.147687 64.749 -74.6575
14775.513898 64.747 -74.6475
14775.880109 64.745 -74.6376
14776.246320 64.743 -74.6276
14776.612531 64.741 -74.6176
14776.978742 64.739 -74.6075
14777.344953 64.737 -74.5976
14777.711164 64.735 -74.5876
14778.077375 64.733 -74.5776
14778.443586 64.731 -74.5676
14778.809797 64.729 -74.5576
14779.176008 64.727 -74.5476
14779.542219 64.725 -74.5376
14779.908430 64.723 -74.5276
14780.274641 64.722 -74.5176
14780.640852 64.720 -74.5076
14781.007063 64.718 -74.4976
14781.373273 64.716 -74.4876
14781.739484 64.714 -74.4776
14782.105695 64.712 -74.4675
14782.471906 64.710 -74.4575
14782.838117 64.708 -74.4475
14783.204328 64.706 -74.4375
14783.570539 64.704 -74.4275
14783.936750 64.702 -74.4175
14784.302961 64.700 -74.4075
14784.669172 64.698 -74.3975
14785.035383 64.696 -74.3874
14785.401594 64.695 -74.3773
14785.767805 64.693 -74.3673
14786.134016 64.691 -74.3573
14786.500227 64.689 -74.3473
14786.866438 64.687 -74.3372
14787.232649 64.685 -74.3271
14787.598860 64.683 -74.3171
14787.965071 64.681 -74.3071
14788.331282 64.679 -74.2970
14788.697493 64.677 -74.2870
14789.063704 64.675 -74.2770
14789.429915 64.673 -74.2668
14789.796126 64.671 -74.2568
14790.162337 64.670 -74.2468
14790.528548 64.668 -74.2367
14790.894759 64.666 -74.2267
14791.260970 64.664 -74.2166
14791.627181 64.662 -74.2065
14791.993392 64.660 -74.1965
14792.359603 64.658 -74.1864
14792.725813 64.656 -74.1763
14793.092024 64.654 -74.1663
14793.458235 64.652 -74.1562
14793.824446 64.650 -74.1461
14794.190657 64.648 -74.1360
14794.556868 64.647 -74.1260
14794.923079 64.645 -74.1158
14795.289290 64.643 -74.1058
14795.655501 64.641 -74.0957
14796.021712 64.639 -74.0856
14796.387923 64.637 -74.0756
14796.754134 64.635 -74.0654
14797.120345 64.633 -74.0554
14797.486556 64.631 -74.0453
14797.852767 64.629 -74.0352
14798.218978 64.627 -74.0251
14798.585189 64.625 -74.0150
14798.951400 64.624 -74.0049
14799.317611 64.622 -73.9948
14799.683822 64.620 -73.9847
14800.050033 64.618 -73.9745
14800.416244 64.616 -73.9645
14800.782455 64.614 -73.9543
14801.148666 64.612 -73.9442
14801.514877 64.610 -73.9341
14801.881088 64.608 -73.9240
14802.247299 64.606 -73.9139
14802.613510 64.604 -73.9038
14802.979721 64.602 -73.8937
14803.345932 64.601 -73.8835
14803.712142 64.599 -73.8734
14804.078353 64.597 -73.8633
14804.444564 64.595 -73.8531
14804.810775 64.593 -73.8430
14805.176986 64.591 -73.8329
14805.543197 64.589 -73.8228
14805.909408 64.587 -73.8126
14806.275619 64.585 -73.8025
14806.641830 64.583 -73.7924
14807.008041 64.581 -73.7822
14807.374252 64.580 -73.7721
14807.740463 64.578 -73.7619
14808.106674 64.576 -73.7518
14808.472885 64.574 -73.7416
14808.839096 64.572 -73.7314
14809.205307 64.570 -73.7213
14809.571518 64.568 -73.7112
14809.937729 64.566 -73.7010
14810.303940 64.564 -73.6909
14810.670151 64.562 -73.6807
14811.036362 64.560 -73.6705
14811.402573 64.559 -73.6604
14811.768784 64.557 -73.6502
14812.134995 64.555 -73.6400
14812.501206 64.553 -73.6299
14812.867417 64.551 -73.6197
14813.233628 64.549 -73.6095
14813.599839 64.547 -73.5994
14813.966050 64.545 -73.5892
14814.332261 64.543 -73.5790
14814.698472 64.541 -73.5688
14815.064682 64.539 -73.5587
14815.430893 64.538 -73.5485
14815.797104 64.536 -73.5383
14816.163315 64.534 -73.5281
14816.529526 64.532 -73.5179
14816.895737 64.530 -73.5077
14817.261948 64.528 -73.4976
14817.628159 64.526 -73.4873
14817.994370 64.524 -73.4772
14818.360581 64.522 -73.4669
14818.726792 64.520 -73.4568
14819.093003 64.518 -73.4465
14819.459214 64.517 -73.4363
14819.825425 64.515 -73.4261
14820.191636 64.513 -73.4160
14820.557847 64.511 -73.4058
14820.924058 64.509 -73.3955
14821.290269 64.507 -73.3853
14821.656480 64.505 -73.3751
14822.022691 64.503 -73.3649
14822.388902 64.501 -73.3547
14822.755113 64.499 -73.3445
14823.121324 64.498 -73.3342
14823.487535 64.496 -73.3240
14823.853746 64.494 -73.3138
14824.219957 64.492 -73.3036
14824.586168 64.490 -73.2933
14824.952379 64.488 -73.2831
14825.318590 64.486 -73.2729
14825.684801 64.484 -73.2627
14826.051012 64.482 -73.2524
14826.417222 64.480 -73.2422
14826.783433 64.479 -73.2319
14827.149644 64.477 -73.2217
14827.515855 64.475 -73.2115
14827.882066 64.473 -73.2013
14828.248277 64.471 -73.1910
14828.614488 64.469 -73.1808
14828.980699 64.467 -73.1705
14829.346910 64.465 -73.1603
14829.713121 64.463 -73.1500
14830.079332 64.461 -73.1398
14830.445543 64.460 -73.1295
14830.811754 64.458 -73.1193
14831.177965 64.456 -73.1090
14831.544176 64.454 -73.0988
14831.910387 64.452 -73.0885
14832.276598 64.450 -73.0782
14832.642809 64.448 -73.0680
14833.009020 64.446 -73.0577
14833.375231 64.444 -73.0475
14833.741442 64.443 -73.0372
14834.107653 64.441 -73.0269
14834.473864 64.439 -73.0166
14834.840075 64.437 -73.0063
14835.206286 64.435 -72.9961
14835.572497 64.433 -72.9858
14835.938708 64.431 -72.9756
14836.304919 64.429 -72.9653
14836.671130 64.427 -72.9550
14837.037341 64.425 -72.9447
14837.403551 64.424 -72.9344
14837.769762 64.422 -72.9241
14838.135973 64.420 -72.9138
14838.502184 64.418 -72.9036
14838.868395 64.416 -72.8933
14839.234606 64.414 -72.8830
14839.600817 64.412 -72.8727
14839.967028 64.410 -72.8624
14840.333239 64.408 -72.8521
14840.699450 64.407 -72.8418
14841.065661 64.405 -72.8315
14841.431872 64.403 -72.8212
14841.798083 64.401 -72.8109
14842.164294 64.399 -72.8006
14842.530505 64.397 -72.7903
14842.896716 64.395 -72.7800
14843.262927 64.393 -72.7697
14843.629138 64.391 -72.7594
14843.995349 64.390 -72.7490
14844.361560 64.388 -72.7388
14844.727771 64.386 -72.7284
14845.093982 64.384 -72.7181
14845.460193 64.382 -72.7078
14845.826404 64.380 -72.6975
14846.192615 64.378 -72.6871
14846.558826 64.376 -72.6768
14846.925037 64.375 -72.6665
14847.291248 64.373 -72.6562
14847.657459 64.371 -72.6459
14848.023670 64.369 -72.6355
14848.389881 64.367 -72.6252
14848.756091 64.365 -72.6149
14849.122302 64.363 -72.6045
14849.488513 64.361 -72.5942
14849.854724 64.359 -72.5839
14850.220935 64.358 -72.5735
14850.587146 64.356 -72.5632
14850.953357 64.354 -72.5529
14851.319568 64.352 -72.5425
14851.685779 64.350 -72.5321
14852.051990 64.348 -72.5218
14852.418201 64.346 -72.5115
14852.784412 64.344 -72.5011
14853.150623 64.342 -72.4907
14853.516834 64.341 -72.4803
14853.883045 64.339 -72.4700
14854.249256 64.337 -72.4597
14854.615467 64.335 -72.4493
14854.981678 64.333 -72.4390
14855.347889 64.331 -72.4286
14855.714100 64.329 -72.4182
14856.080311 64.327 -72.4078
14856.446522 64.326 -72.3975
14856.812733 64.324 -72.3871
14857.178944 64.322 -72.3768
14857.545155 64.320 -72.3664
14857.911366 64.318 -72.3560
14858.277577 64.316 -72.3457
14858.643788 64.314 -72.3353
14859.009999 64.312 -72.3250
14859.376210 64.311 -72.3146
14859.742420 64.309 -72.3042
14860.108631 64.307 -72.2938
14860.474842 64.305 -72.2834
14860.841053 64.303 -72.2730
14861.207264 64.301 -72.2626
14861.573475 64.299 -72.2522
14861.939686 64.297 -72.2418
14862.305897 64.296 -72.2314
14862.672108 64.294 -72.2211
14863.038319 64.292 -72.2107
14863.404530 64.290 -72.2003
14863.770741 64.288 -72.1899
14864.136952 64.286 -72.1795
14864.503163 64.284 -72.1691
14864.869374 64.282 -72.1587
14865.235585 64.281 -72.1483
14865.601796 64.279 -72.1379
14865.968007 64.277 -72.1274
14866.334218 64.275 -72.1171
14866.700429 64.273 -72.1067
14867.066640 64.271 -72.0963
14867.432851 64.269 -72.0858
14867.799062 64.267 -72.0754
14868.165273 64.266 -72.0651
14868.531484 64.264 -72.0546
14868.897695 64.262 -72.0442
14869.263906 64.260 -72.0338
14869.630117 64.258 -72.0234
14869.996328 64.256 -72.0129
14870.362539 64.254 -72.0026
14870.728750 64.253 -71.9921
14871.094960 64.251 -71.9817
14871.461171 64.249 -71.9713
14871.827382 64.247 -71.9608
14872.193593 64.245 -71.9504
14872.559804 64.243 -71.9399
14872.926015 64.241 -71.9296
14873.292226 64.239 -71.9191
14873.658437 64.238 -71.9087
14874.024648 64.236 -71.8982
14874.390859 64.234 -71.8878
14874.757070 64.232 -71.8773
14875.123281 64.230 -71.8669
14875.489492 64.228 -71.8564
14875.855703 64.226 -71.8461
14876.221914 64.225 -71.8356
14876.588125 64.223 -71.8251
14876.954336 64.221 -71.8147
14877.320547 64.219 -71.8042
14877.686758 64.217 -71.7938
14878.052969 64.215 -71.7833
14878.419180 64.213 -71.7729
14878.785391 64.211 -71.7625
14879.151602 64.210 -71.7520
14879.517813 64.208 -71.7415
14879.884024 64.206 -71.7311
14880.250235 64.204 -71.7206
14880.616446 64.202 -71.7101
14880.982657 64.200 -71.6997
14881.348868 64.198 -71.6892
14881.715079 64.197 -71.6787
14882.081289 64.195 -71.6683
14882.447500 64.193 -71.6578
14882.813711 64.191 -71.6473
14883.179922 64.189 -71.6368
14883.546133 64.187 -71.6264
14883.912344 64.185 -71.6159
14884.278555 64.184 -71.6055
14884.644766 64.182 -71.5950
14885.010977 64.180 -71.5845
14885.377188 64.178 -71.5740
14885.743399 64.176 -71.5635
14886.109610 64.174 -71.5530
14886.475821 64.172 -71.5426
14886.842032 64.171 -71.5321
14887.208243 64.169 -71.5216
14887.574454 64.167 -71.5111
14887.940665 64.165 -71.5006
14888.306876 64.163 -71.4901
14888.673087 64.161 -71.4796
14889.039298 64.159 -71.4691
14889.405509 64.158 -71.4586
14889.771720 64.156 -71.4481
14890.137931 64.154 -71.4376
14890.504142 64.152 -71.4271
14890.870353 64.150 -71.4166
14891.236564 64.148 -71.4061
14891.602775 64.146 -71.3956
14891.968986 64.145 -71.3851
14892.335197 64.143 -71.3746
14892.701408 64.141 -71.3641
14893.067619 64.139 -71.3536
14893.433829 64.137 -71.3431
14893.800040 64.135 -71.3326
14894.166251 64.133 -71.3221
14894.532462 64.132 -71.3116
14894.898673 64.130 -71.3010
14895.264884 64.128 -71.2905
14895.631095 64.126 -71.2800
14895.997306 64.124 -71.2695
14896.363517 64.122 -71.2590
14896.729728 64.121 -71.2485
14897.095939 64.119 -71.2379
14897.462150 64.117 -71.2274
14897.828361 64.115 -71.2169
14898.194572 64.113 -71.2064
14898.560783 64.111 -71.1959
14898.926994 64.109 -71.1853
14899.293205 64.108 -71.1748
14899.659416 64.106 -71.1643
14900.025627 64.104 -71.1537
14900.391838 64.102 -71.1432
14900.758049 64.100 -71.1327
14901.124260 64.098 -71.1221
14901.490471 64.097 -71.1116
14901.856682 64.095 -71.1011
14902.222893 64.093 -71.0905
14902.589104 64.091 -71.0800
14902.955315 64.089 -71.0695
14903.321526 64.087 -71.0588
14903.687737 64.085 -71.0483
14904.053948 64.084 -71.0378
14904.420159 64.082 -71.0272
14904.786369 64.080 -71.0167
14905.152580 64.078 -71.0061
14905.518791 64.076 -70.9956
14905.885002 64.074 -70.9850
14906.251213 64.073 -70.9745
14906.617424 64.071 -70.9639
14906.983635 64.069 -70.9534
14907.349846 64.067 -70.9428
14907.716057 64.065 -70.9323
14908.082268 64.063 -70.9217
14908.448479 64.062 -70.9111
14908.814690 64.060 -70.9006
14909.180901 64.058 -70.8900
14909.547112 64.056 -70.8794
14909.913323 64.054 -70.8689
14910.279534 64.052 -70.8583
14910.645745 64.050 -70.8477
14911.011956 64.049 -70.8372
14911.378167 64.047 -70.8266
14911.744378 64.045 -70.8160
14912.110589 64.043 -70.8054
14912.476800 64.041 -70.7949
14912.843011 64.039 -70.7843
14913.209222 64.038 -70.7737
14913.575433 64.036 -70.7631
14913.941644 64.034 -70.7526
14914.307855 64.032 -70.7419
14914.674066 64.030 -70.7314
14915.040277 64.028 -70.7208
14915.406488 64.027 -70.7102
14915.772698 64.025 -70.6996
14916.138909 64.023 -70.6890
14916.505120 64.021 -70.6785
14916.871331 64.019 -70.6678
14917.237542 64.017 -70.6572
14917.603753 64.016 -70.6467
14917.969964 64.014 -70.6361
14918.336175 64.012 -70.6255
14918.702386 64.010 -70.6149
14919.068597 64.008 -70.6043
14919.434808 64.006 -70.5937
14919.801019 64.005 -70.5831
14920.167230 64.003 -70.5725
14920.533441 64.001 -70.5619
14920.899652 63.999 -70.5513
14921.265863 63.997 -70.5407
14921.632074 63.995 -70.5301
14921.998285 63.994 -70.5195
14922.364496 63.992 -70.5089
14922.730707 63.990 -70.4983
14923.096918 63.988 -70.4877
14923.463129 63.986 -70.4771
14923.829340 63.985 -70.4664
14924.195551 63.983 -70.4558
14924.561762 63.981 -70.4452
14924.927973 63.979 -70.4346
14925.294184 63.977 -70.4240
14925.660395 63.975 -70.4133
14926.026606 63.974 -70.4027
14926.392817 63.972 -70.3921
14926.759028 63.970 -70.3815
14927.125238 63.968 -70.3708
14927.491449 63.966 -70.3602
14927.857660 63.964 -70.3496
14928.223871 63.963 -70.3390
14928.590082 63.961 -70.3284
14928.956293 63.959 -70.3177
14929.322504 63.957 -70.3071
14929.688715 63.955 -70.2964
14930.054926 63.954 -70.2858
14930.421137 63.952 -70.2753
14930.787348 63.950 -70.2645
14931.153559 63.948 -70.2539
14931.519770 63.946 -70.2433
14931.885981 63.944 -70.2327
14932.252192 63.943 -70.2220
14932.618403 63.941 -70.2114
14932.984614 63.939 -70.2007
14933.350825 63.937 -70.1901
14933.717036 63.935 -70.1794
14934.083247 63.933 -70.1688
14934.449458 63.932 -70.1581
14934.815669 63.930 -70.1475
14935.181880 63.928 -70.1369
14935.548091 63.926 -70.1262
14935.914302 63.924 -70.1156
14936.280513 63.923 -70.1050
14936.646724 63.921 -70.0942
14937.012935 63.919 -70.0836
14937.379146 63.917 -70.0730
14937.745357 63.915 -70.0623
14938.111567 63.913 -70.0516
14938.477778 63.912 -70.0410
14938.843989 63.910 -70.0303
14939.210200 63.908 -70.0197
14939.576411 63.906 -70.0090
14939.942622 63.904 -69.9984
14940.308833 63.903 -69.9877
14940.675044 63.901 -69.9771
14941.041255 63.899 -69.9664
14941.407466 63.897 -69.9557
14941.773677 63.895 -69.9451
14942.139888 63.894 -69.9343
14942.506099 63.892 -69.9237
14942.872310 63.890 -69.9130
14943.238521 63.888 -69.9023
14943.604732 63.886 -69.8917
14943.970943 63.884 -69.8810
14944.337154 63.883 -69.8704
14944.703365 63.881 -69.8596
14945.069576 63.879 -69.8489
14945.435787 63.877 -69.8383
14945.801998 63.875 -69.8276
14946.168209 63.874 -69.8169
14946.534420 63.872 -69.8063
14946.900631 63.870 -69.7955
14947.266842 63.868 -69.7849
14947.633053 63.866 -69.7742
14947.999264 63.865 -69.7635
14948.365475 63.863 -69.7528
14948.731686 63.861 -69.7422
14949.097897 63.859 -69.7314
14949.464107 63.857 -69.7207
14949.830318 63.856 -69.7101
14950.196529 63.854 -69.6993
14950.562740 63.852 -69.6887
14950.928951 63.850 -69.6780
14951.295162 63.848 -69.6673
14951.661373 63.847 -69.6566
14952.027584 63.845 -69.6459
14952.393795 63.843 -69.6352
14952.760006 63.841 -69.6245
14953.126217 63.839 -69.6138
14953.492428 63.838 -69.6031
14953.858639 63.836 -69.5924
14954.224850 63.834 -69.5817
14954.591061 63.832 -69.5710
14954.957272 63.830 -69.5603
14955.323483 63.829 -69.5496
14955.689694 63.827 -69.5389
14956.055905 63.825 -69.5282
14956.422116 63.823 -69.5175
14956.788327 63.821 -69.5067
14957.154538 63.820 -69.4960
14957.520749 63.818 -69.4853
14957.886960 63.816 -69.4746
14958.253171 63.814 -69.4639
14958.619382 63.812 -69.4531
14958.985593 63.811 -69.4425
14959.351804 63.809 -69.4317
14959.718015 63.807 -69.4210
14960.084226 63.805 -69.4103
14960.450437 63.803 -69.3995
14960.816647 63.802 -69.3889
14961.182858 63.800 -69.3782
14961.549069 63.798 -69.3674
14961.915280 63.796 -69.3567
14962.281491 63.794 -69.3459
14962.647702 63.793 -69.3352
14963.013913 63.791 -69.3245
14963.380124 63.789 -69.3138
14963.746335 63.787 -69.3030
14964.112546 63.785 -69.2923
14964.478757 63.784 -69.2816
14964.844968 63.782 -69.2709
14965.211179 63.780 -69.2601
14965.577390 63.778 -69.2494
14965.943601 63.776 -69.2386
14966.309812 63.775 -69.2279
14966.676023 63.773 -69.2172
14967.042234 63.771 -69.2064
14967.408445 63.769 -69.1957
14967.774656 63.767 -69.1849
14968.140867 63.766 -69.1742
14968.507078 63.764 -69.1635
14968.873289 63.762 -69.1527
14969.239500 63.760 -69.1420
14969.605711 63.759 -69.1312
14969.971922 63.757 -69.1205
14970.338133 63.755 -69.1097
14970.704344 63.753 -69.0990
14971.070555 63.751 -69.0883
14971.436766 63.750 -69.0775
14971.802976 63.748 -69.0668
14972.169187 63.746 -69.0560
14972.535398 63.744 -69.0453
14972.901609 63.742 -69.0345
14973.267820 63.741 -69.0237
14973.634031 63.739 -69.0130
14974.000242 63.737 -69.0023
14974.366453 63.735 -68.9915
14974.732664 63.734 -68.9807
14975.098875 63.732 -68.9700
14975.465086 63.730 -68.9592
14975.831297 63.728 -68.9485
14976.197508 63.726 -68.9377
14976.563719 63.725 -68.9269
14976.929930 63.723 -68.9161
14977.296141 63.721 -68.9054
14977.662352 63.719 -68.8947
14978.028563 63.717 -68.8839
14978.394774 63.716 -68.8731
14978.760985 63.714 -68.8623
14979.127196 63.712 -68.8516
14979.493407 63.710 -68.8408
14979.859618 63.709 -68.8300
14980.225829 63.707 -68.8192
14980.592040 63.705 -68.8085
14980.958251 63.703 -68.7977
14981.324462 63.701 -68.7869
14981.690673 63.700 -68.7762
14982.056884 63.698 -68.7654
14982.423095 63.696 -68.7546
14982.789306 63.694 -68.7438
14983.155516 63.693 -68.7330
14983.521727 63.691 -68.7223
14983.887938 63.689 -68.7115
14984.254149 63.687 -68.7007
14984.620360 63.685 -68.6899
14984.986571 63.684 -68.6792
14985.352782 63.682 -68.6684
14985.718993 63.680 -68.6576
14986.085204 63.678 -68.6468
14986.451415 63.677 -68.6360
14986.817626 63.675 -68.6252
14987.183837 63.673 -68.6144
14987.550048 63.671 -68.6036
14987.916259 63.670 -68.5928
14988.282470 63.668 -68.5820
14988.648681 63.666 -68.5713
14989.014892 63.664 -68.5604
14989.381103 63.662 -68.5497
14989.747314 63.661 -68.5389
14990.113525 63.659 -68.5281
14990.479736 63.657 -68.5173
14990.845947 63.655 -68.5065
14991.212158 63.654 -68.4957
14991.578369 63.652 -68.4849
14991.944580 63.650 -68.4741
14992.310791 63.648 -68.4634
14992.677002 63.647 -68.4525
14993.043213 63.645 -68.4417
14993.409424 63.643 -68.4309
14993.775635 63.641 -68.4201
14994.141845 63.639 -68.4093
14994.508056 63.638 -68.3986
14994.874267 63.636 -68.3877
14995.240478 63.634 -68.3769
14995.606689 63.632 -68.3661
14995.972900 63.631 -68.3552
14996.339111 63.629 -68.3445
14996.705322 63.627 -68.3337
14997.071533 63.625 -68.3229
14997.437744 63.624 -68.3120
14997.803955 63.622 -68.3013
14998.170166 63.620 -68.2904
14998.536377 63.618 -68.2796
14998.902588 63.617 -68.2688
14999.268799 63.615 -68.2580
14999.635010 63.613 -68.2471
15000.001221 63.611 -68.2363
15000.367432 63.609 -68.2256
15000.733643 63.608 -68.2147
15001.099854 63.606 -68.2039
15001.466065 63.604 -68.1931
15001.832276 63.602 -68.1823
15002.198487 63.601 -68.1714
15002.564698 63.599 -68.1606
15002.930909 63.597 -68.1498
15003.297120 63.595 -68.1389
15003.663331 63.594 -68.1282
15004.029542 63.592 -68.1173
15004.395753 63.590 -68.1064
15004.761964 63.588 -68.0957
15005.128175 63.587 -68.0848
15005.494385 63.585 -68.0740
15005.860596 63.583 -68.0632
15006.226807 63.581 -68.0524
15006.593018 63.580 -68.0415
15006.959229 63.578 -68.0307
15007.325440 63.576 -68.0199
15007.691651 63.574 -68.0090
15008.057862 63.573 -67.9982
15008.424073 63.571 -67.9874
15008.790284 63.569 -67.9765
15009.156495 63.567 -67.9657
15009.522706 63.566 -67.9548
15009.888917 63.564 -67.9440
15010.255128 63.562 -67.9332
15010.621339 63.560 -67.9223
15010.987550 63.559 -67.9115
15011.353761 63.557 -67.9006
15011.719972 63.555 -67.8898
15012.086183 63.553 -67.8789
15012.452394 63.552 -67.8682
15012.818605 63.550 -67.8573
15013.184816 63.548 -67.8464
15013.551027 63.546 -67.8356
15013.917238 63.545 -67.8247
15014.283449 63.543 -67.8138
15014.649660 63.541 -67.8031
15015.015871 63.539 -67.7922
15015.382082 63.538 -67.7814
15015.748293 63.536 -67.7705
15016.114504 63.534 -67.7596
15016.480714 63.532 -67.7488
15016.846925 63.531 -67.7380
15017.213136 63.529 -67.7271
15017.579347 63.527 -67.7162
15017.945558 63.525 -67.7054
15018.311769 63.524 -67.6946
15018.677980 63.522 -67.6837
15019.044191 63.520 -67.6729
15019.410402 63.518 -67.6620
15019.776613 63.517 -67.6511
15020.142824 63.515 -67.6403
15020.509035 63.513 -67.6294
15020.875246 63.511 -67.6185
15021.241457 63.510 -67.6077
15021.607668 63.508 -67.5968
15021.973879 63.506 -67.5859
15022.340090 63.504 -67.5751
15022.706301 63.503 -67.5643
15023.072512 63.501 -67.5533
15023.438723 63.499 -67.5425
15023.804934 63.498 -67.5317
15024.171145 63.496 -67.5208
15024.537356 63.494 -67.5099
15024.903567 63.492 -67.4990
15025.269778 63.491 -67.4882
15025.635989 63.489 -67.4773
15026.002200 63.487 -67.4664
15026.368411 63.485 -67.4556
15026.734622 63.484 -67.4447
15027.100833 63.482 -67.4338
15027.467044 63.480 -67.4230
15027.833254 63.478 -67.4121
15028.199465 63.477 -67.4012
15028.565676 63.475 -67.3904
15028.931887 63.473 -67.3795
15029.298098 63.471 -67.3686
15029.664309 63.470 -67.3577
15030.030520 63.468 -67.3468
15030.396731 63.466 -67.3359
15030.762942 63.465 -67.3251
15031.129153 63.463 -67.3142
15031.495364 63.461 -67.3033
15031.861575 63.459 -67.2925
15032.227786 63.458 -67.2816
15032.593997 63.456 -67.2707
15032.960208 63.454 -67.2598
15033.326419 63.452 -67.2490
15033.692630 63.451 -67.2380
15034.058841 63.449 -67.2272
15034.425052 63.447 -67.2163
15034.791263 63.446 -67.2054
15035.157474 63.444 -67.1945
15035.523685 63.442 -67.1837
15035.889896 63.440 -67.1727
15036.256107 63.439 -67.1619
15036.622318 63.437 -67.1510
15036.988529 63.435 -67.1401
15037.354740 63.433 -67.1292
15037.720951 63.432 -67.1183
15038.087162 63.430 -67.1074
15038.453373 63.428 -67.0965
15038.819584 63.427 -67.0857
15039.185794 63.425 -67.0748
15039.552005 63.423 -67.0638
15039.918216 63.421 -67.0530
15040.284427 63.420 -67.0421
15040.650638 63.418 -67.0311
15041.016849 63.416 -67.0203
15041.383060 63.415 -67.0094
15041.749271 63.413 -66.9985
15042.115482 63.411 -66.9876
15042.481693 63.409 -66.9767
15042.847904 63.408 -66.9658
15043.214115 63.406 -66.9549
15043.580326 63.404 -66.9440
15043.946537 63.402 -66.9331
15044.312748 63.401 -66.9222
15044.678959 63.399 -66.9113
15045.045170 63.397 -66.9004
15045.411381 63.396 -66.8895
15045.777592 63.394 -66.8786
15046.143803 63.392 -66.8677
15046.510014 63.390 -66.8568
15046.876225 63.389 -66.8459
15047.242436 63.387 -66.8350
15047.608647 63.385 -66.8241
15047.974858 63.384 -66.8132
15048.341069 63.382 -66.8022
15048.707280 63.380 -66.7913
15049.073491 63.378 -66.7805
15049.439702 63.377 -66.7695
15049.805913 63.375 -66.7586
15050.172123 63.373 -66.7477
15050.538334 63.372 -66.7368
15050.904545 63.370 -66.7259
15051.270756 63.368 -66.7150
15051.636967 63.366 -66.7041
15052.003178 63.365 -66.6931
15052.369389 63.363 -66.6823
15052.735600 63.361 -66.6714
15053.101811 63.360 -66.6604
15053.468022 63.358 -66.6495
15053.834233 63.356 -66.6386
15054.200444 63.354 -66.6277
15054.566655 63.353 -66.6168
15054.932866 63.351 -66.6058
15055.299077 63.349 -66.5950
15055.665288 63.348 -66.5840
15056.031499 63.346 -66.5731
15056.397710 63.344 -66.5622
15056.763921 63.343 -66.5513
15057.130132 63.341 -66.5403
15057.496343 63.339 -66.5294
15057.862554 63.337 -66.5184
15058.228765 63.336 -66.5076
15058.594976 63.334 -66.4967
15058.961187 63.332 -66.4857
15059.327398 63.331 -66.4748
15059.693609 63.329 -66.4639
15060.059820 63.327 -66.4530
15060.426031 63.326 -66.4420
15060.792242 63.324 -66.4311
15061.158453 63.322 -66.4202
15061.524663 63.320 -66.4092
15061.890874 63.319 -66.3983
15062.257085 63.317 -66.3874
15062.623296 63.315 -66.3765
15062.989507 63.314 -66.3655
15063.355718 63.312 -66.3546
15063.721929 63.310 -66.3437
15064.088140 63.309 -66.3328
15064.454351 63.307 -66.3218
15064.820562 63.305 -66.3109
15065.186773 63.303 -66.2999
15065.552984 63.302 -66.2891
15065.919195 63.300 -66.2781
15066.285406 63.298 -66.2672
15066.651617 63.297 -66.2562
15067.017828 63.295 -66.2453
