* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (KT USB Audio), MICROPHONE (Master Volume), 0, volume: 0.410
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Mar 10, 2023 12:33:34 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Mar 10
* Smoothing: 1/6 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
18559.571823 52.091 4.4257
18559.938034 52.089 4.4289
18560.304245 52.088 4.4321
18560.670456 52.087 4.4353
18561.036667 52.085 4.4385
18561.402878 52.084 4.4417
18561.769089 52.083 4.4449
18562.135300 52.081 4.4481
18562.501511 52.080 4.4513
18562.867722 52.079 4.4545
18563.233933 52.077 4.4578
18563.600144 52.076 4.4609
18563.966355 52.075 4.4641
18564.332566 52.073 4.4673
18564.698777 52.072 4.4705
18565.064988 52.071 4.4738
18565.431199 52.069 4.4769
18565.797410 52.068 4.4801
18566.163621 52.067 4.4833
18566.529832 52.065 4.4865
18566.896042 52.064 4.4897
18567.262253 52.063 4.4929
18567.628464 52.061 4.4961
18567.994675 52.060 4.4993
18568.360886 52.059 4.5024
18568.727097 52.057 4.5057
18569.093308 52.056 4.5089
18569.459519 52.055 4.5121
18569.825730 52.053 4.5153
18570.191941 52.052 4.5184
18570.558152 52.051 4.5216
18570.924363 52.049 4.5248
18571.290574 52.048 4.5280
18571.656785 52.047 4.5312
18572.022996 52.045 4.5344
18572.389207 52.044 4.5376
18572.755418 52.043 4.5408
18573.121629 52.041 4.5439
18573.487840 52.040 4.5471
18573.854051 52.039 4.5504
18574.220262 52.037 4.5535
18574.586473 52.036 4.5568
18574.952684 52.035 4.5599
18575.318895 52.033 4.5631
18575.685106 52.032 4.5663
18576.051317 52.031 4.5695
18576.417528 52.029 4.5726
18576.783739 52.028 4.5758
18577.149950 52.027 4.5790
18577.516161 52.025 4.5822
18577.882372 52.024 4.5854
18578.248582 52.023 4.5886
18578.614793 52.021 4.5917
18578.981004 52.020 4.5948
18579.347215 52.019 4.5981
18579.713426 52.017 4.6013
18580.079637 52.016 4.6045
18580.445848 52.015 4.6077
18580.812059 52.013 4.6108
18581.178270 52.012 4.6140
18581.544481 52.011 4.6172
18581.910692 52.009 4.6204
18582.276903 52.008 4.6235
18582.643114 52.007 4.6267
18583.009325 52.005 4.6299
18583.375536 52.004 4.6331
18583.741747 52.003 4.6362
18584.107958 52.001 4.6394
18584.474169 52.000 4.6426
18584.840380 51.999 4.6458
18585.206591 51.997 4.6489
18585.572802 51.996 4.6521
18585.939013 51.995 4.6553
18586.305224 51.993 4.6584
18586.671435 51.992 4.6616
18587.037646 51.990 4.6648
18587.403857 51.989 4.6680
18587.770068 51.988 4.6711
18588.136279 51.986 4.6743
18588.502490 51.985 4.6775
18588.868701 51.984 4.6807
18589.234912 51.982 4.6838
18589.601122 51.981 4.6870
18589.967333 51.980 4.6901
18590.333544 51.978 4.6934
18590.699755 51.977 4.6964
18591.065966 51.976 4.6996
18591.432177 51.974 4.7028
18591.798388 51.973 4.7060
18592.164599 51.972 4.7091
18592.530810 51.970 4.7123
18592.897021 51.969 4.7155
18593.263232 51.968 4.7186
18593.629443 51.966 4.7218
18593.995654 51.965 4.7250
18594.361865 51.964 4.7281
18594.728076 51.962 4.7313
18595.094287 51.961 4.7344
18595.460498 51.960 4.7376
18595.826709 51.958 4.7407
18596.192920 51.957 4.7439
18596.559131 51.956 4.7471
18596.925342 51.954 4.7502
18597.291553 51.953 4.7534
18597.657764 51.952 4.7565
18598.023975 51.950 4.7596
18598.390186 51.949 4.7628
18598.756397 51.948 4.7660
18599.122608 51.946 4.7692
18599.488819 51.945 4.7723
18599.855030 51.944 4.7755
18600.221241 51.942 4.7786
18600.587451 51.941 4.7817
18600.953662 51.939 4.7849
18601.319873 51.938 4.7881
18601.686084 51.937 4.7912
18602.052295 51.935 4.7943
18602.418506 51.934 4.7975
18602.784717 51.933 4.8007
18603.150928 51.931 4.8038
18603.517139 51.930 4.8069
18603.883350 51.929 4.8101
18604.249561 51.927 4.8132
18604.615772 51.926 4.8164
18604.981983 51.925 4.8196
18605.348194 51.923 4.8227
18605.714405 51.922 4.8258
18606.080616 51.921 4.8290
18606.446827 51.919 4.8322
18606.813038 51.918 4.8353
18607.179249 51.917 4.8384
18607.545460 51.915 4.8416
18607.911671 51.914 4.8447
18608.277882 51.913 4.8478
18608.644093 51.911 4.8510
18609.010304 51.910 4.8541
18609.376515 51.909 4.8573
18609.742726 51.907 4.8604
18610.108937 51.906 4.8635
18610.475148 51.905 4.8667
18610.841359 51.903 4.8699
18611.207570 51.902 4.8730
18611.573781 51.900 4.8761
18611.939991 51.899 4.8793
18612.306202 51.898 4.8824
18612.672413 51.896 4.8855
18613.038624 51.895 4.8887
18613.404835 51.894 4.8918
18613.771046 51.892 4.8949
18614.137257 51.891 4.8981
18614.503468 51.890 4.9012
18614.869679 51.888 4.9044
18615.235890 51.887 4.9075
18615.602101 51.886 4.9106
18615.968312 51.884 4.9138
18616.334523 51.883 4.9169
18616.700734 51.882 4.9200
18617.066945 51.880 4.9231
18617.433156 51.879 4.9263
18617.799367 51.878 4.9294
18618.165578 51.876 4.9325
18618.531789 51.875 4.9357
18618.898000 51.874 4.9388
18619.264211 51.872 4.9419
18619.630422 51.871 4.9451
18619.996633 51.869 4.9482
18620.362844 51.868 4.9513
18620.729055 51.867 4.9545
18621.095266 51.865 4.9575
18621.461477 51.864 4.9607
18621.827688 51.863 4.9638
18622.193899 51.861 4.9669
18622.560110 51.860 4.9701
18622.926320 51.859 4.9731
18623.292531 51.857 4.9763
18623.658742 51.856 4.9794
18624.024953 51.855 4.9825
18624.391164 51.853 4.9857
18624.757375 51.852 4.9888
18625.123586 51.851 4.9919
18625.489797 51.849 4.9950
18625.856008 51.848 4.9982
18626.222219 51.847 5.0013
18626.588430 51.845 5.0044
18626.954641 51.844 5.0075
18627.320852 51.842 5.0106
18627.687063 51.841 5.0137
18628.053274 51.840 5.0168
18628.419485 51.838 5.0200
18628.785696 51.837 5.0231
18629.151907 51.836 5.0262
18629.518118 51.834 5.0293
18629.884329 51.833 5.0325
18630.250540 51.832 5.0355
18630.616751 51.830 5.0387
18630.982962 51.829 5.0417
18631.349173 51.828 5.0449
18631.715384 51.826 5.0480
18632.081595 51.825 5.0511
18632.447806 51.824 5.0542
18632.814017 51.822 5.0574
18633.180228 51.821 5.0604
18633.546439 51.820 5.0636
18633.912650 51.818 5.0667
18634.278860 51.817 5.0698
18634.645071 51.815 5.0729
18635.011282 51.814 5.0759
18635.377493 51.813 5.0791
18635.743704 51.811 5.0822
18636.109915 51.810 5.0853
18636.476126 51.809 5.0884
18636.842337 51.807 5.0916
18637.208548 51.806 5.0946
18637.574759 51.805 5.0978
18637.940970 51.803 5.1008
18638.307181 51.802 5.1039
18638.673392 51.801 5.1071
18639.039603 51.799 5.1102
18639.405814 51.798 5.1133
18639.772025 51.797 5.1163
18640.138236 51.795 5.1195
18640.504447 51.794 5.1226
18640.870658 51.792 5.1257
18641.236869 51.791 5.1288
18641.603080 51.790 5.1318
18641.969291 51.788 5.1350
18642.335502 51.787 5.1381
18642.701713 51.786 5.1412
18643.067924 51.784 5.1443
18643.434135 51.783 5.1473
18643.800346 51.782 5.1505
18644.166557 51.780 5.1536
18644.532768 51.779 5.1566
18644.898979 51.778 5.1597
18645.265189 51.776 5.1628
18645.631400 51.775 5.1659
18645.997611 51.774 5.1691
18646.363822 51.772 5.1721
18646.730033 51.771 5.1752
18647.096244 51.769 5.1783
18647.462455 51.768 5.1814
18647.828666 51.767 5.1844
18648.194877 51.765 5.1876
18648.561088 51.764 5.1907
18648.927299 51.763 5.1937
18649.293510 51.761 5.1968
18649.659721 51.760 5.2000
18650.025932 51.759 5.2030
18650.392143 51.757 5.2061
18650.758354 51.756 5.2092
18651.124565 51.755 5.2123
18651.490776 51.753 5.2153
18651.856987 51.752 5.2184
18652.223198 51.750 5.2216
18652.589409 51.749 5.2246
18652.955620 51.748 5.2277
18653.321831 51.746 5.2308
18653.688042 51.745 5.2339
18654.054253 51.744 5.2369
18654.420464 51.742 5.2401
18654.786675 51.741 5.2432
18655.152886 51.740 5.2462
18655.519097 51.738 5.2493
18655.885308 51.737 5.2524
18656.251519 51.736 5.2555
18656.617729 51.734 5.2585
18656.983940 51.733 5.2616
18657.350151 51.731 5.2646
18657.716362 51.730 5.2678
18658.082573 51.729 5.2709
18658.448784 51.727 5.2739
18658.814995 51.726 5.2770
18659.181206 51.725 5.2801
18659.547417 51.723 5.2831
18659.913628 51.722 5.2863
18660.279839 51.721 5.2893
18660.646050 51.719 5.2924
18661.012261 51.718 5.2954
18661.378472 51.717 5.2985
18661.744683 51.715 5.3016
18662.110894 51.714 5.3047
18662.477105 51.712 5.3077
18662.843316 51.711 5.3108
18663.209527 51.710 5.3139
18663.575738 51.708 5.3170
18663.941949 51.707 5.3201
18664.308160 51.706 5.3231
18664.674371 51.704 5.3262
18665.040582 51.703 5.3292
18665.406793 51.702 5.3323
18665.773004 51.700 5.3353
18666.139215 51.699 5.3384
18666.505426 51.698 5.3415
18666.871637 51.696 5.3446
18667.237848 51.695 5.3477
18667.604059 51.693 5.3507
18667.970269 51.692 5.3538
18668.336480 51.691 5.3568
18668.702691 51.689 5.3599
18669.068902 51.688 5.3629
18669.435113 51.687 5.3660
18669.801324 51.685 5.3691
18670.167535 51.684 5.3722
18670.533746 51.683 5.3752
18670.899957 51.681 5.3783
18671.266168 51.680 5.3813
18671.632379 51.678 5.3844
18671.998590 51.677 5.3875
18672.364801 51.676 5.3905
18672.731012 51.674 5.3936
18673.097223 51.673 5.3966
18673.463434 51.672 5.3997
18673.829645 51.670 5.4027
18674.195856 51.669 5.4058
18674.562067 51.668 5.4088
18674.928278 51.666 5.4119
18675.294489 51.665 5.4149
18675.660700 51.664 5.4180
18676.026911 51.662 5.4210
18676.393122 51.661 5.4241
18676.759333 51.659 5.4271
18677.125544 51.658 5.4302
18677.491755 51.657 5.4332
18677.857966 51.655 5.4363
18678.224177 51.654 5.4393
18678.590388 51.653 5.4424
18678.956598 51.651 5.4454
18679.322809 51.650 5.4485
18679.689020 51.649 5.4515
18680.055231 51.647 5.4547
18680.421442 51.646 5.4576
18680.787653 51.644 5.4607
18681.153864 51.643 5.4637
18681.520075 51.642 5.4668
18681.886286 51.640 5.4698
18682.252497 51.639 5.4729
18682.618708 51.638 5.4760
18682.984919 51.636 5.4790
18683.351130 51.635 5.4821
18683.717341 51.634 5.4851
18684.083552 51.632 5.4881
18684.449763 51.631 5.4912
18684.815974 51.629 5.4942
18685.182185 51.628 5.4973
18685.548396 51.627 5.5002
18685.914607 51.625 5.5034
18686.280818 51.624 5.5063
18686.647029 51.623 5.5094
18687.013240 51.621 5.5125
18687.379451 51.620 5.5155
18687.745662 51.619 5.5186
18688.111873 51.617 5.5216
18688.478084 51.616 5.5246
18688.844295 51.614 5.5276
18689.210506 51.613 5.5306
18689.576717 51.612 5.5337
18689.942928 51.610 5.5367
18690.309138 51.609 5.5398
18690.675349 51.608 5.5428
18691.041560 51.606 5.5459
18691.407771 51.605 5.5490
18691.773982 51.604 5.5519
18692.140193 51.602 5.5549
18692.506404 51.601 5.5580
18692.872615 51.599 5.5610
18693.238826 51.598 5.5641
18693.605037 51.597 5.5671
18693.971248 51.595 5.5701
18694.337459 51.594 5.5731
18694.703670 51.593 5.5762
18695.069881 51.591 5.5792
18695.436092 51.590 5.5823
18695.802303 51.588 5.5853
18696.168514 51.587 5.5883
18696.534725 51.586 5.5913
18696.900936 51.584 5.5944
18697.267147 51.583 5.5974
18697.633358 51.582 5.6004
18697.999569 51.580 5.6034
18698.365780 51.579 5.6064
18698.731991 51.578 5.6095
18699.098202 51.576 5.6125
18699.464413 51.575 5.6155
18699.830624 51.573 5.6185
18700.196835 51.572 5.6216
18700.563046 51.571 5.6246
18700.929257 51.569 5.6276
18701.295467 51.568 5.6306
18701.661678 51.567 5.6337
18702.027889 51.565 5.6367
18702.394100 51.564 5.6396
18702.760311 51.563 5.6427
18703.126522 51.561 5.6458
18703.492733 51.560 5.6487
18703.858944 51.558 5.6517
18704.225155 51.557 5.6548
18704.591366 51.556 5.6578
18704.957577 51.554 5.6608
18705.323788 51.553 5.6638
18705.689999 51.552 5.6669
18706.056210 51.550 5.6699
18706.422421 51.549 5.6729
18706.788632 51.547 5.6759
18707.154843 51.546 5.6789
18707.521054 51.545 5.6819
18707.887265 51.543 5.6849
18708.253476 51.542 5.6879
18708.619687 51.541 5.6909
18708.985898 51.539 5.6940
18709.352109 51.538 5.6970
18709.718320 51.537 5.7000
18710.084531 51.535 5.7030
18710.450742 51.534 5.7060
18710.816953 51.532 5.7090
18711.183164 51.531 5.7120
18711.549375 51.530 5.7150
18711.915586 51.528 5.7180
18712.281797 51.527 5.7209
18712.648007 51.526 5.7240
18713.014218 51.524 5.7271
18713.380429 51.523 5.7300
18713.746640 51.521 5.7330
18714.112851 51.520 5.7361
18714.479062 51.519 5.7390
18714.845273 51.517 5.7421
18715.211484 51.516 5.7451
18715.577695 51.515 5.7480
18715.943906 51.513 5.7510
18716.310117 51.512 5.7540
18716.676328 51.511 5.7570
18717.042539 51.509 5.7600
18717.408750 51.508 5.7631
18717.774961 51.506 5.7661
18718.141172 51.505 5.7690
18718.507383 51.504 5.7720
18718.873594 51.502 5.7750
18719.239805 51.501 5.7781
18719.606016 51.500 5.7810
18719.972227 51.498 5.7841
18720.338438 51.497 5.7870
18720.704649 51.495 5.7900
18721.070860 51.494 5.7930
18721.437071 51.493 5.7960
18721.803282 51.491 5.7990
18722.169493 51.490 5.8020
18722.535704 51.489 5.8049
18722.901915 51.487 5.8080
18723.268126 51.486 5.8110
18723.634337 51.484 5.8140
18724.000547 51.483 5.8169
18724.366758 51.482 5.8199
18724.732969 51.480 5.8229
18725.099180 51.479 5.8259
18725.465391 51.478 5.8289
18725.831602 51.476 5.8319
18726.197813 51.475 5.8348
18726.564024 51.473 5.8379
18726.930235 51.472 5.8408
18727.296446 51.471 5.8439
18727.662657 51.469 5.8468
18728.028868 51.468 5.8498
18728.395079 51.467 5.8528
18728.761290 51.465 5.8558
18729.127501 51.464 5.8587
18729.493712 51.462 5.8617
18729.859923 51.461 5.8647
18730.226134 51.460 5.8677
18730.592345 51.458 5.8707
18730.958556 51.457 5.8737
18731.324767 51.456 5.8766
18731.690978 51.454 5.8796
18732.057189 51.453 5.8826
18732.423400 51.452 5.8856
18732.789611 51.450 5.8885
18733.155822 51.449 5.8915
18733.522033 51.447 5.8945
18733.888244 51.446 5.8975
18734.254455 51.445 5.9005
18734.620666 51.443 5.9034
18734.986876 51.442 5.9064
18735.353087 51.441 5.9094
18735.719298 51.439 5.9124
18736.085509 51.438 5.9153
18736.451720 51.436 5.9183
18736.817931 51.435 5.9213
18737.184142 51.434 5.9242
18737.550353 51.432 5.9272
18737.916564 51.431 5.9302
18738.282775 51.430 5.9332
18738.648986 51.428 5.9362
18739.015197 51.427 5.9391
18739.381408 51.425 5.9420
18739.747619 51.424 5.9451
18740.113830 51.423 5.9480
18740.480041 51.421 5.9510
18740.846252 51.420 5.9540
18741.212463 51.419 5.9569
18741.578674 51.417 5.9598
18741.944885 51.416 5.9629
18742.311096 51.414 5.9658
18742.677307 51.413 5.9688
18743.043518 51.412 5.9717
18743.409729 51.410 5.9747
18743.775940 51.409 5.9777
18744.142151 51.408 5.9807
18744.508362 51.406 5.9836
18744.874573 51.405 5.9866
18745.240784 51.403 5.9895
18745.606995 51.402 5.9925
18745.973206 51.401 5.9954
18746.339416 51.399 5.9984
18746.705627 51.398 6.0013
18747.071838 51.396 6.0043
18747.438049 51.395 6.0072
18747.804260 51.394 6.0103
18748.170471 51.392 6.0132
18748.536682 51.391 6.0162
18748.902893 51.390 6.0191
18749.269104 51.388 6.0220
18749.635315 51.387 6.0250
18750.001526 51.385 6.0280
18750.367737 51.384 6.0309
18750.733948 51.383 6.0339
18751.100159 51.381 6.0367
18751.466370 51.380 6.0398
18751.832581 51.379 6.0427
18752.198792 51.377 6.0457
18752.565003 51.376 6.0486
18752.931214 51.374 6.0516
18753.297425 51.373 6.0546
18753.663636 51.372 6.0575
18754.029847 51.370 6.0604
18754.396058 51.369 6.0634
18754.762269 51.368 6.0663
18755.128480 51.366 6.0693
18755.494691 51.365 6.0722
18755.860902 51.363 6.0752
18756.227113 51.362 6.0781
18756.593324 51.361 6.0811
18756.959535 51.359 6.0840
18757.325745 51.358 6.0869
18757.691956 51.357 6.0898
18758.058167 51.355 6.0928
18758.424378 51.354 6.0958
18758.790589 51.352 6.0988
18759.156800 51.351 6.1017
18759.523011 51.350 6.1046
18759.889222 51.348 6.1075
18760.255433 51.347 6.1105
18760.621644 51.345 6.1134
18760.987855 51.344 6.1163
18761.354066 51.343 6.1193
18761.720277 51.341 6.1222
18762.086488 51.340 6.1251
18762.452699 51.339 6.1281
18762.818910 51.337 6.1310
18763.185121 51.336 6.1340
18763.551332 51.334 6.1370
18763.917543 51.333 6.1399
18764.283754 51.332 6.1428
18764.649965 51.330 6.1458
18765.016176 51.329 6.1487
18765.382387 51.328 6.1516
18765.748598 51.326 6.1545
18766.114809 51.325 6.1575
18766.481020 51.323 6.1604
18766.847231 51.322 6.1633
18767.213442 51.321 6.1663
18767.579653 51.319 6.1692
18767.945864 51.318 6.1721
18768.312075 51.317 6.1750
18768.678285 51.315 6.1780
18769.044496 51.314 6.1809
18769.410707 51.312 6.1838
18769.776918 51.311 6.1868
18770.143129 51.310 6.1897
18770.509340 51.308 6.1926
18770.875551 51.307 6.1955
18771.241762 51.305 6.1985
18771.607973 51.304 6.2014
18771.974184 51.303 6.2043
18772.340395 51.301 6.2073
18772.706606 51.300 6.2102
18773.072817 51.299 6.2130
18773.439028 51.297 6.2160
18773.805239 51.296 6.2189
18774.171450 51.294 6.2219
18774.537661 51.293 6.2247
18774.903872 51.292 6.2277
18775.270083 51.290 6.2306
18775.636294 51.289 6.2335
18776.002505 51.287 6.2365
18776.368716 51.286 6.2394
18776.734927 51.285 6.2423
18777.101138 51.283 6.2452
18777.467349 51.282 6.2481
18777.833560 51.281 6.2510
18778.199771 51.279 6.2539
18778.565982 51.278 6.2568
18778.932193 51.276 6.2598
18779.298404 51.275 6.2627
18779.664614 51.274 6.2656
18780.030825 51.272 6.2686
18780.397036 51.271 6.2714
18780.763247 51.270 6.2744
18781.129458 51.268 6.2772
18781.495669 51.267 6.2802
18781.861880 51.265 6.2831
18782.228091 51.264 6.2860
18782.594302 51.263 6.2889
18782.960513 51.261 6.2918
18783.326724 51.260 6.2947
18783.692935 51.258 6.2976
18784.059146 51.257 6.3005
18784.425357 51.256 6.3035
18784.791568 51.254 6.3063
18785.157779 51.253 6.3093
18785.523990 51.252 6.3121
18785.890201 51.250 6.3151
18786.256412 51.249 6.3180
18786.622623 51.247 6.3209
18786.988834 51.246 6.3237
18787.355045 51.245 6.3267
18787.721256 51.243 6.3296
18788.087467 51.242 6.3325
18788.453678 51.240 6.3354
18788.819889 51.239 6.3383
18789.186100 51.238 6.3412
18789.552311 51.236 6.3441
18789.918522 51.235 6.3470
18790.284733 51.234 6.3499
18790.650944 51.232 6.3528
18791.017154 51.231 6.3557
18791.383365 51.229 6.3586
18791.749576 51.228 6.3615
18792.115787 51.227 6.3644
18792.481998 51.225 6.3672
18792.848209 51.224 6.3702
18793.214420 51.222 6.3730
18793.580631 51.221 6.3760
18793.946842 51.220 6.3788
18794.313053 51.218 6.3817
18794.679264 51.217 6.3846
18795.045475 51.215 6.3876
18795.411686 51.214 6.3904
18795.777897 51.213 6.3933
18796.144108 51.211 6.3962
18796.510319 51.210 6.3991
18796.876530 51.209 6.4020
18797.242741 51.207 6.4049
18797.608952 51.206 6.4078
18797.975163 51.204 6.4106
18798.341374 51.203 6.4136
18798.707585 51.202 6.4164
18799.073796 51.200 6.4193
18799.440007 51.199 6.4222
18799.806218 51.197 6.4250
18800.172429 51.196 6.4280
18800.538640 51.195 6.4308
18800.904851 51.193 6.4337
18801.271062 51.192 6.4366
18801.637273 51.191 6.4395
18802.003484 51.189 6.4424
18802.369694 51.188 6.4453
18802.735905 51.186 6.4481
18803.102116 51.185 6.4510
18803.468327 51.184 6.4539
18803.834538 51.182 6.4568
18804.200749 51.181 6.4597
18804.566960 51.179 6.4625
18804.933171 51.178 6.4655
18805.299382 51.177 6.4683
18805.665593 51.175 6.4712
18806.031804 51.174 6.4741
18806.398015 51.172 6.4769
18806.764226 51.171 6.4798
18807.130437 51.170 6.4827
18807.496648 51.168 6.4856
18807.862859 51.167 6.4884
18808.229070 51.166 6.4913
18808.595281 51.164 6.4942
18808.961492 51.163 6.4971
18809.327703 51.161 6.4999
18809.693914 51.160 6.5028
18810.060125 51.159 6.5057
18810.426336 51.157 6.5085
18810.792547 51.156 6.5114
18811.158758 51.154 6.5143
18811.524969 51.153 6.5172
18811.891180 51.152 6.5200
18812.257391 51.150 6.5229
18812.623602 51.149 6.5258
18812.989813 51.147 6.5286
18813.356023 51.146 6.5315
18813.722234 51.145 6.5344
18814.088445 51.143 6.5372
18814.454656 51.142 6.5401
18814.820867 51.141 6.5430
18815.187078 51.139 6.5458
18815.553289 51.138 6.5487
18815.919500 51.136 6.5515
18816.285711 51.135 6.5544
18816.651922 51.134 6.5573
18817.018133 51.132 6.5602
18817.384344 51.131 6.5630
18817.750555 51.129 6.5659
18818.116766 51.128 6.5687
18818.482977 51.127 6.5716
18818.849188 51.125 6.5745
18819.215399 51.124 6.5773
18819.581610 51.122 6.5802
18819.947821 51.121 6.5830
18820.314032 51.120 6.5859
18820.680243 51.118 6.5887
18821.046454 51.117 6.5916
18821.412665 51.115 6.5945
18821.778876 51.114 6.5973
18822.145087 51.113 6.6002
18822.511298 51.111 6.6030
18822.877509 51.110 6.6058
18823.243720 51.109 6.6087
18823.609931 51.107 6.6116
18823.976142 51.106 6.6144
18824.342353 51.104 6.6173
18824.708563 51.103 6.6201
18825.074774 51.102 6.6230
18825.440985 51.100 6.6259
18825.807196 51.099 6.6287
18826.173407 51.097 6.6315
18826.539618 51.096 6.6344
18826.905829 51.095 6.6372
18827.272040 51.093 6.6401
18827.638251 51.092 6.6429
18828.004462 51.090 6.6458
18828.370673 51.089 6.6486
18828.736884 51.088 6.6515
18829.103095 51.086 6.6543
18829.469306 51.085 6.6571
18829.835517 51.083 6.6600
18830.201728 51.082 6.6628
18830.567939 51.081 6.6656
18830.934150 51.079 6.6685
18831.300361 51.078 6.6714
18831.666572 51.077 6.6742
18832.032783 51.075 6.6770
18832.398994 51.074 6.6799
18832.765205 51.072 6.6827
18833.131416 51.071 6.6855
18833.497627 51.070 6.6884
18833.863838 51.068 6.6912
18834.230049 51.067 6.6941
18834.596260 51.065 6.6969
18834.962471 51.064 6.6997
18835.328682 51.063 6.7026
18835.694892 51.061 6.7054
18836.061103 51.060 6.7083
18836.427314 51.058 6.7111
18836.793525 51.057 6.7139
18837.159736 51.056 6.7167
18837.525947 51.054 6.7196
18837.892158 51.053 6.7224
18838.258369 51.051 6.7252
18838.624580 51.050 6.7280
18838.990791 51.049 6.7309
18839.357002 51.047 6.7338
18839.723213 51.046 6.7366
18840.089424 51.044 6.7394
18840.455635 51.043 6.7422
18840.821846 51.042 6.7451
18841.188057 51.040 6.7479
18841.554268 51.039 6.7507
18841.920479 51.037 6.7535
18842.286690 51.036 6.7563
18842.652901 51.035 6.7592
18843.019112 51.033 6.7620
18843.385323 51.032 6.7648
18843.751534 51.031 6.7676
18844.117745 51.029 6.7705
18844.483956 51.028 6.7733
18844.850167 51.026 6.7761
18845.216378 51.025 6.7789
18845.582589 51.024 6.7817
18845.948800 51.022 6.7845
18846.315011 51.021 6.7874
18846.681222 51.019 6.7902
18847.047432 51.018 6.7930
18847.413643 51.017 6.7959
18847.779854 51.015 6.7987
18848.146065 51.014 6.8015
18848.512276 51.012 6.8043
18848.878487 51.011 6.8071
18849.244698 51.010 6.8099
18849.610909 51.008 6.8128
18849.977120 51.007 6.8156
18850.343331 51.005 6.8184
18850.709542 51.004 6.8212
18851.075753 51.003 6.8241
18851.441964 51.001 6.8268
18851.808175 51.000 6.8297
18852.174386 50.998 6.8325
18852.540597 50.997 6.8353
18852.906808 50.996 6.8380
18853.273019 50.994 6.8409
18853.639230 50.993 6.8437
18854.005441 50.991 6.8466
18854.371652 50.990 6.8493
18854.737863 50.989 6.8522
18855.104074 50.987 6.8549
18855.470285 50.986 6.8578
18855.836496 50.984 6.8606
18856.202707 50.983 6.8634
18856.568918 50.982 6.8661
18856.935129 50.980 6.8690
18857.301340 50.979 6.8717
18857.667551 50.977 6.8746
18858.033762 50.976 6.8774
18858.399972 50.975 6.8802
18858.766183 50.973 6.8829
18859.132394 50.972 6.8859
18859.498605 50.970 6.8885
18859.864816 50.969 6.8914
18860.231027 50.968 6.8942
18860.597238 50.966 6.8970
18860.963449 50.965 6.8998
18861.329660 50.963 6.9026
18861.695871 50.962 6.9054
18862.062082 50.961 6.9082
18862.428293 50.959 6.9109
18862.794504 50.958 6.9138
18863.160715 50.956 6.9165
18863.526926 50.955 6.9194
18863.893137 50.954 6.9222
18864.259348 50.952 6.9250
18864.625559 50.951 6.9277
18864.991770 50.949 6.9305
18865.357981 50.948 6.9333
18865.724192 50.947 6.9362
18866.090403 50.945 6.9390
18866.456614 50.944 6.9417
18866.822825 50.942 6.9445
18867.189036 50.941 6.9473
18867.555247 50.940 6.9501
18867.921458 50.938 6.9529
18868.287669 50.937 6.9557
18868.653880 50.936 6.9585
18869.020091 50.934 6.9612
18869.386301 50.933 6.9640
18869.752512 50.931 6.9668
18870.118723 50.930 6.9696
18870.484934 50.929 6.9724
18870.851145 50.927 6.9752
18871.217356 50.926 6.9780
18871.583567 50.924 6.9807
18871.949778 50.923 6.9835
18872.315989 50.922 6.9863
18872.682200 50.920 6.9891
18873.048411 50.919 6.9919
18873.414622 50.917 6.9946
18873.780833 50.916 6.9974
18874.147044 50.915 7.0002
18874.513255 50.913 7.0030
18874.879466 50.912 7.0057
18875.245677 50.910 7.0085
18875.611888 50.909 7.0114
18875.978099 50.908 7.0141
18876.344310 50.906 7.0168
18876.710521 50.905 7.0197
18877.076732 50.903 7.0225
18877.442943 50.902 7.0252
18877.809154 50.901 7.0280
18878.175365 50.899 7.0308
18878.541576 50.898 7.0336
18878.907787 50.896 7.0363
18879.273998 50.895 7.0391
18879.640209 50.893 7.0419
18880.006420 50.892 7.0447
18880.372631 50.891 7.0474
18880.738841 50.889 7.0502
18881.105052 50.888 7.0530
18881.471263 50.886 7.0557
18881.837474 50.885 7.0585
18882.203685 50.884 7.0613
18882.569896 50.882 7.0640
18882.936107 50.881 7.0668
18883.302318 50.879 7.0696
18883.668529 50.878 7.0723
18884.034740 50.877 7.0751
18884.400951 50.875 7.0779
18884.767162 50.874 7.0806
18885.133373 50.872 7.0834
18885.499584 50.871 7.0862
18885.865795 50.870 7.0889
18886.232006 50.868 7.0917
18886.598217 50.867 7.0945
18886.964428 50.865 7.0972
18887.330639 50.864 7.1000
18887.696850 50.863 7.1027
18888.063061 50.861 7.1055
18888.429272 50.860 7.1083
18888.795483 50.858 7.1110
18889.161694 50.857 7.1138
18889.527905 50.856 7.1165
18889.894116 50.854 7.1193
18890.260327 50.853 7.1221
18890.626538 50.851 7.1248
18890.992749 50.850 7.1276
18891.358960 50.849 7.1303
18891.725170 50.847 7.1331
18892.091381 50.846 7.1358
18892.457592 50.844 7.1385
18892.823803 50.843 7.1414
18893.190014 50.842 7.1440
18893.556225 50.840 7.1469
18893.922436 50.839 7.1495
18894.288647 50.837 7.1523
18894.654858 50.836 7.1551
